dms_id,dms_ids.0.db,dms_ids.0.id,dms_ids_extend.0.db,dms_ids_extend.0.id,dms_name,dms_synonym.0,dms_synonym.1,dms_synonym.2,dms_synonym.3,dms_synonym.4,dms_synonym.5,dms_synonym_extend.0,dms_synonym_extend.1,dms_synonym_extend.2,dms_synonym_extend.3,dms_synonym_extend.4,dms_synonym_extend.5
F59,ICD10,F59,ICD10,F59,Unspecified behavioural syndromes associated with physiological disturbances and physical factors,Unspecified behavioural syndromes associated with physiological disturbances and physical factors,Psychogenic physiological dysfunction NOS,,,,,Unspecified behavioural syndromes associated with physiological disturbances and physical factors,Psychogenic physiological dysfunction NOS,,,,
F60,ICD10,F60,ICD10,F60,Specific personality disorders,Specific personality disorders,,,,,,Specific personality disorders,,,,,
F60.0,ICD10,F60.0,ICD10,F60.0,Paranoid personality disorder,Personality (disorder): expansive paranoid,Personality (disorder): querulant,Personality (disorder): sensitive paranoid,Personality (disorder): paranoid,Personality (disorder): fanatic,Paranoid personality disorder,Personality (disorder): expansive paranoid,paranoia querulansF22.8,paranoiaF22.0,Personality (disorder): querulant,paranoid: schizophreniaF20.0,paranoid: stateF22.0
F60.1,ICD10,F60.1,ICD10,F60.1,Schizoid personality disorder,Schizoid personality disorder,,,,,,schizophreniaF20.-,schizoid disorder of childhoodF84.5,Schizoid personality disorder,Asperger syndromeF84.5,schizotypal disorderF21,delusional disorderF22.0
F60.2,ICD10,F60.2,ICD10,F60.2,Dissocial personality disorder,Personality (disorder): sociopathic,Dissocial personality disorder,Personality (disorder): psychopathic,Personality (disorder): antisocial,Personality (disorder): amoral,Personality (disorder): asocial,emotionally unstable personality disorderF60.3,Personality (disorder): sociopathic,conduct disordersF91.-,Dissocial personality disorder,Personality (disorder): psychopathic,Personality (disorder): antisocial
F60.3,ICD10,F60.3,ICD10,F60.3,Emotionally unstable personality disorder,Personality (disorder): explosive,Emotionally unstable personality disorder,Personality (disorder): borderline,Personality (disorder): aggressive,,,Personality (disorder): explosive,Emotionally unstable personality disorder,Personality (disorder): borderline,Personality (disorder): aggressive,dissocial personality disorderF60.2,
F60.4,ICD10,F60.4,ICD10,F60.4,Histrionic personality disorder,Histrionic personality disorder,Personality (disorder): psychoinfantile,Personality (disorder): hysterical,,,,Histrionic personality disorder,Personality (disorder): psychoinfantile,Personality (disorder): hysterical,,,
F60.5,ICD10,F60.5,ICD10,F60.5,Anankastic personality disorder,Anankastic personality disorder,Personality (disorder): obsessive-compulsive,Personality (disorder): obsessional,Personality (disorder): compulsive,,,Anankastic personality disorder,Personality (disorder): obsessive-compulsive,obsessive-compulsive disorderF42.-,Personality (disorder): obsessional,Personality (disorder): compulsive,
F60.6,ICD10,F60.6,ICD10,F60.6,Anxious [avoidant] personality disorder,Anxious [avoidant] personality disorder,,,,,,Anxious [avoidant] personality disorder,,,,,
F60.7,ICD10,F60.7,ICD10,F60.7,Dependent personality disorder,Personality (disorder): passive,Personality (disorder): inadequate,Personality (disorder): asthenic,Dependent personality disorder,Personality (disorder): self-defeating,,Personality (disorder): passive,Personality (disorder): inadequate,Personality (disorder): asthenic,Dependent personality disorder,Personality (disorder): self-defeating,
F60.8,ICD10,F60.8,ICD10,F60.8,Other specific personality disorders,Personality (disorder): eccentric,Personality (disorder): narcissistic,Other specific personality disorders,Personality (disorder): psychoneurotic,"Personality (disorder): ""haltlose"" type",Personality (disorder): passive-aggressive,Personality (disorder): eccentric,Personality (disorder): narcissistic,Other specific personality disorders,Personality (disorder): psychoneurotic,"Personality (disorder): ""haltlose"" type",Personality (disorder): passive-aggressive
F60.9,ICD10,F60.9,ICD10,F60.9,"Personality disorder, unspecified","Personality disorder, unspecified",Pathological personality NOS,Character neurosis NOS,,,,"Personality disorder, unspecified",Pathological personality NOS,Character neurosis NOS,,,
F61,ICD10,F61,ICD10,F61,Mixed and other personality disorders,Mixed and other personality disorders,,,,,,Mixed and other personality disorders,accentuated personality traitsZ73.1,,,,
F62,ICD10,F62,ICD10,F62,"Enduring personality changes, not attributable to brain damage and disease","Enduring personality changes, not attributable to brain damage and disease",,,,,,"personality and behavioural disorder due to brain disease, damage and dysfunctionF07.-","Enduring personality changes, not attributable to brain damage and disease",,,,
F62.0,ICD10,F62.0,ICD10,F62.0,Enduring personality change after catastrophic experience,Personality change after: disasters,Enduring personality change after catastrophic experience,Personality change after: prolonged: captivity with an imminent possibility of being killed,Personality change after: torture,Personality change after: concentration camp experiences,Personality change after: prolonged: exposure to life-threatening situations such as being a victim of terrorism,Personality change after: disasters,Enduring personality change after catastrophic experience,Personality change after: prolonged: captivity with an imminent possibility of being killed,Personality change after: torture,Personality change after: concentration camp experiences,Personality change after: prolonged: exposure to life-threatening situations such as being a victim of terrorism
F62.1,ICD10,F62.1,ICD10,F62.1,Enduring personality change after psychiatric illness,Enduring personality change after psychiatric illness,,,,,,Enduring personality change after psychiatric illness,,,,,
F62.8,ICD10,F62.8,ICD10,F62.8,Other enduring personality changes,Other enduring personality changes,Chronic pain personality syndrome,,,,,Other enduring personality changes,Chronic pain personality syndrome,,,,
F62.9,ICD10,F62.9,ICD10,F62.9,"Enduring personality change, unspecified","Enduring personality change, unspecified",,,,,,"Enduring personality change, unspecified",,,,,
F63,ICD10,F63,ICD10,F63,Habit and impulse disorders,Habit and impulse disorders,,,,,,Habit and impulse disorders,impulse and habit disorders involving sexual behaviourF65.-,habitual excessive use of alcohol or psychoactive substancesF10-F19,,,
F63.0,ICD10,F63.0,ICD10,F63.0,Pathological gambling,Compulsive gambling,Pathological gambling,,,,,gambling and betting NOSZ72.6,Compulsive gambling,excessive gambling by manic patientsF30.-,Pathological gambling,gambling in dissocial personality disorderF60.2,
F63.1,ICD10,F63.1,ICD10,F63.1,Pathological fire-setting [pyromania],Pathological fire-setting [pyromania],,,,,,fire-setting (by)(in): organic mental disordersF00-F09,fire-setting (by)(in): conduct disordersF91.-,fire-setting (by)(in): schizophreniaF20.-,Pathological fire-setting [pyromania],fire-setting (by)(in): adult with dissocial personality disorderF60.2,fire-setting (by)(in): as the reason for observation for suspected mental disorderZ03.2
F63.2,ICD10,F63.2,ICD10,F63.2,Pathological stealing [kleptomania],Pathological stealing [kleptomania],,,,,,shoplifting as the reason for observation for suspected mental disorderZ03.2,depressive disorder with stealingF31-F33,organic mental disordersF00-F09,Pathological stealing [kleptomania],,
F63.3,ICD10,F63.3,ICD10,F63.3,Trichotillomania,Trichotillomania,,,,,,stereotyped movement disorder with hair-pluckingF98.4,Trichotillomania,,,,
F63.8,ICD10,F63.8,ICD10,F63.8,Other habit and impulse disorders,Other habit and impulse disorders,Intermittent explosive disorder,,,,,Other habit and impulse disorders,Intermittent explosive disorder,,,,
F63.9,ICD10,F63.9,ICD10,F63.9,"Habit and impulse disorder, unspecified","Habit and impulse disorder, unspecified",,,,,,"Habit and impulse disorder, unspecified",,,,,
F64,ICD10,F64,ICD10,F64,Gender identity disorders,Gender identity disorders,,,,,,Gender identity disorders,,,,,
F64.0,ICD10,F64.0,ICD10,F64.0,Transsexualism,Transsexualism,,,,,,Transsexualism,,,,,
F64.1,ICD10,F64.1,ICD10,F64.1,Dual-role transvestism,"Gender identity disorder of adolescence or adulthood, nontranssexual type",Dual-role transvestism,,,,,"Gender identity disorder of adolescence or adulthood, nontranssexual type",fetishistic transvestismF65.1,Dual-role transvestism,,,
F64.2,ICD10,F64.2,ICD10,F64.2,Gender identity disorder of childhood,Gender identity disorder of childhood,,,,,,egodystonic sexual orientationF66.1,sexual maturation disorderF66.0,Gender identity disorder of childhood,,,
F64.8,ICD10,F64.8,ICD10,F64.8,Other gender identity disorders,Other gender identity disorders,,,,,,Other gender identity disorders,,,,,
F64.9,ICD10,F64.9,ICD10,F64.9,"Gender identity disorder, unspecified",Gender-role disorder NOS,"Gender identity disorder, unspecified",,,,,Gender-role disorder NOS,"Gender identity disorder, unspecified",,,,
F65,ICD10,F65,ICD10,F65,Disorders of sexual preference,Disorders of sexual preference,paraphilias,,,,,Disorders of sexual preference,paraphilias,,,,
F65.0,ICD10,F65.0,ICD10,F65.0,Fetishism,Fetishism,,,,,,Fetishism,,,,,
F65.1,ICD10,F65.1,ICD10,F65.1,Fetishistic transvestism,Fetishistic transvestism,Transvestic fetishism,,,,,Fetishistic transvestism,Transvestic fetishism,,,,
F65.2,ICD10,F65.2,ICD10,F65.2,Exhibitionism,Exhibitionism,,,,,,Exhibitionism,,,,,
F65.3,ICD10,F65.3,ICD10,F65.3,Voyeurism,Voyeurism,,,,,,Voyeurism,,,,,
F65.4,ICD10,F65.4,ICD10,F65.4,Paedophilia,Paedophilia,,,,,,Paedophilia,,,,,
F65.5,ICD10,F65.5,ICD10,F65.5,Sadomasochism,Sadomasochism,Sadism,Masochism,,,,Sadomasochism,Sadism,Masochism,,,
F65.6,ICD10,F65.6,ICD10,F65.6,Multiple disorders of sexual preference,Multiple disorders of sexual preference,,,,,,Multiple disorders of sexual preference,,,,,
F65.8,ICD10,F65.8,ICD10,F65.8,Other disorders of sexual preference,Frotteurism,Necrophilia,Other disorders of sexual preference,,,,Frotteurism,Necrophilia,Other disorders of sexual preference,,,
F65.9,ICD10,F65.9,ICD10,F65.9,"Disorder of sexual preference, unspecified","Disorder of sexual preference, unspecified",Sexual deviation NOS,,,,,"Disorder of sexual preference, unspecified",Sexual deviation NOS,,,,
F66,ICD10,F66,ICD10,F66,Psychological and behavioural disorders associated with sexual development and orientation,Psychological and behavioural disorders associated with sexual development and orientation,,,,,,Psychological and behavioural disorders associated with sexual development and orientation,,,,,
F66.0,ICD10,F66.0,ICD10,F66.0,Sexual maturation disorder,Sexual maturation disorder,,,,,,Sexual maturation disorder,,,,,
F66.1,ICD10,F66.1,ICD10,F66.1,Egodystonic sexual orientation,Egodystonic sexual orientation,,,,,,Egodystonic sexual orientation,,,,,
F66.2,ICD10,F66.2,ICD10,F66.2,Sexual relationship disorder,Sexual relationship disorder,,,,,,Sexual relationship disorder,,,,,
F66.8,ICD10,F66.8,ICD10,F66.8,Other psychosexual development disorders,Other psychosexual development disorders,,,,,,Other psychosexual development disorders,,,,,
F66.9,ICD10,F66.9,ICD10,F66.9,"Psychosexual development disorder, unspecified","Psychosexual development disorder, unspecified",,,,,,"Psychosexual development disorder, unspecified",,,,,
F68,ICD10,F68,ICD10,F68,Other disorders of adult personality and behaviour,Other disorders of adult personality and behaviour,,,,,,Other disorders of adult personality and behaviour,,,,,
F68.0,ICD10,F68.0,ICD10,F68.0,Elaboration of physical symptoms for psychological reasons,Elaboration of physical symptoms for psychological reasons,Compensation neurosis,,,,,Elaboration of physical symptoms for psychological reasons,Compensation neurosis,,,,
F68.1,ICD10,F68.1,ICD10,F68.1,"Intentional production or feigning of symptoms or disabilities, either physical or psychological [factitious disorder]",Peregrinating patient,Münchhausen syndrome,"Intentional production or feigning of symptoms or disabilities, either physical or psychological [factitious disorder]",Hospital hopper syndrome,,,Peregrinating patient,"Intentional production or feigning of symptoms or disabilities, either physical or psychological [factitious disorder]",Hospital hopper syndrome,Münchhausen syndrome,person feigning illness (with obvious motivation)Z76.5,factitial dermatitisL98.1
F68.8,ICD10,F68.8,ICD10,F68.8,Other specified disorders of adult personality and behaviour,Character disorder NOS,Relationship disorder NOS,Other specified disorders of adult personality and behaviour,,,,Character disorder NOS,Relationship disorder NOS,Other specified disorders of adult personality and behaviour,,,
F69,ICD10,F69,ICD10,F69,Unspecified disorder of adult personality and behaviour,Unspecified disorder of adult personality and behaviour,,,,,,Unspecified disorder of adult personality and behaviour,,,,,
F70,ICD10,F70,ICD10,F70,Mild mental retardation,mild mental subnormality,feeble-mindedness,Mild mental retardation,,,,mild mental subnormality,feeble-mindedness,Mild mental retardation,,,
F71,ICD10,F71,ICD10,F71,Moderate mental retardation,Moderate mental retardation,moderate mental subnormality,,,,,Moderate mental retardation,moderate mental subnormality,,,,
F72,ICD10,F72,ICD10,F72,Severe mental retardation,severe mental subnormality,Severe mental retardation,,,,,severe mental subnormality,Severe mental retardation,,,,
F73,ICD10,F73,ICD10,F73,Profound mental retardation,Profound mental retardation,profound mental subnormality,,,,,Profound mental retardation,profound mental subnormality,,,,
F78,ICD10,F78,ICD10,F78,Other mental retardation,Other mental retardation,,,,,,Other mental retardation,,,,,
F79,ICD10,F79,ICD10,F79,Unspecified mental retardation,Unspecified mental retardation,mental: deficiency NOS,mental: subnormality NOS,,,,Unspecified mental retardation,mental: deficiency NOS,mental: subnormality NOS,,,
F80,ICD10,F80,ICD10,F80,Specific developmental disorders of speech and language,Specific developmental disorders of speech and language,,,,,,Specific developmental disorders of speech and language,,,,,
F80.0,ICD10,F80.0,ICD10,F80.0,Specific speech articulation disorder,Developmental: phonological disorder,Lalling,Specific speech articulation disorder,Developmental: speech articulation disorder,Functional speech articulation disorder,Dyslalia,Developmental: phonological disorder,Lalling,speech articulation impairment (due to): hearing lossH90-H91,Specific speech articulation disorder,Developmental: speech articulation disorder,Functional speech articulation disorder
F80.1,ICD10,F80.1,ICD10,F80.1,Expressive language disorder,"Developmental dysphasia or aphasia, expressive type",Expressive language disorder,,,,,"Developmental dysphasia or aphasia, expressive type","dysphasia and aphasia: developmental, receptive typeF80.2",Expressive language disorder,mental retardationF70-F79,dysphasia and aphasia: NOSR47.0,acquired aphasia with epilepsy [Landau-Kleffner]F80.3
F80.2,ICD10,F80.2,ICD10,F80.2,Receptive language disorder,"Developmental: dysphasia or aphasia, receptive type",Congenital auditory imperception,Word deafness,Receptive language disorder,Developmental: Wernicke aphasia,,language delay due to deafnessH90-H91,autismF84.0-F84.1,"dysphasia and aphasia: developmental, expressive typeF80.1","Developmental: dysphasia or aphasia, receptive type",mental retardationF70-F79,dysphasia and aphasia: NOSR47.0
F80.3,ICD10,F80.3,ICD10,F80.3,Acquired aphasia with epilepsy [Landau-Kleffner],Acquired aphasia with epilepsy [Landau-Kleffner],,,,,,aphasia (due to): NOSR47.0,Acquired aphasia with epilepsy [Landau-Kleffner],aphasia (due to): autismF84.0-F84.1,aphasia (due to): disintegrative disorders of childhoodF84.2-F84.3,,
F80.8,ICD10,F80.8,ICD10,F80.8,Other developmental disorders of speech and language,Lisping,Other developmental disorders of speech and language,,,,,Lisping,Other developmental disorders of speech and language,,,,
F80.9,ICD10,F80.9,ICD10,F80.9,"Developmental disorder of speech and language, unspecified",Language disorder NOS,"Developmental disorder of speech and language, unspecified",,,,,Language disorder NOS,"Developmental disorder of speech and language, unspecified",,,,
