dms_id,dms_ids.0.db,dms_ids.0.id,dms_ids.1.db,dms_ids.1.id,dms_ids.2.db,dms_ids.2.id,dms_ids.3.db,dms_ids.3.id,dms_ids.4.db,dms_ids.4.id,dms_ids.5.db,dms_ids.5.id,dms_ids.6.db,dms_ids.6.id,dms_ids.7.db,dms_ids.7.id,dms_ids_extend.0.db,dms_ids_extend.0.id,dms_ids_extend.1.db,dms_ids_extend.1.id,dms_ids_extend.2.db,dms_ids_extend.2.id,dms_ids_extend.3.db,dms_ids_extend.3.id,dms_ids_extend.4.db,dms_ids_extend.4.id,dms_ids_extend.5.db,dms_ids_extend.5.id,dms_ids_extend.6.db,dms_ids_extend.6.id,dms_ids_extend.7.db,dms_ids_extend.7.id,dms_name,dms_synonym.0,dms_synonym.1,dms_synonym.2,dms_synonym.3,dms_synonym.4,dms_synonym_extend.0,dms_synonym_extend.1,dms_synonym_extend.2,dms_synonym_extend.3,dms_synonym_extend.4
0090087,DOID,0090087,ICD10CM,E23.0,OMIM,614858,,,,,,,,,,,DOID,0090087,ICD10CM,E23.0,OMIM,614858,,,,,,,,,,,hypogonadotropic hypogonadism 14 with or without anosmia,hypogonadotropic hypogonadism 14 with or without anosmia,,,,,hypogonadotropic hypogonadism 14 with or without anosmia,,,,
0090088,DOID,0090088,ICD10CM,E23.6,OMIM,229070,ORDO,52901,,,,,,,,,DOID,0090088,ICD10CM,E23.6,OMIM,229070,ORDO,52901,,,,,,,,,hypogonadotropic hypogonadism 24 without anosmia,hypogonadotropic hypogonadism 24 without anosmia,isolated follicle-stimulating hormone deficiency,,,,hypogonadotropic hypogonadism 24 without anosmia,isolated follicle-stimulating hormone deficiency,,,
0090089,DOID,0090089,ICD10CM,E23.0,OMIM,614839,,,,,,,,,,,DOID,0090089,ICD10CM,E23.0,OMIM,614839,,,,,,,,,,,hypogonadotropic hypogonadism 10 with or without anosmia,hypogonadotropic hypogonadism 10 with or without anosmia,,,,,hypogonadotropic hypogonadism 10 with or without anosmia,,,,
0090090,DOID,0090090,ICD10CM,E23.0,OMIM,615269,,,,,,,,,,,DOID,0090090,ICD10CM,E23.0,OMIM,615269,,,,,,,,,,,hypogonadotropic hypogonadism 19 with or without anosmia,hypogonadotropic hypogonadism 19 with or without anosmia,,,,,hypogonadotropic hypogonadism 19 with or without anosmia,,,,
0090091,DOID,0090091,ICD10CM,Q56.1,OMIM,228300,ORDO,325448,,,,,,,,,DOID,0090091,ICD10CM,Q56.1,OMIM,228300,ORDO,325448,,,,,,,,,hypogonadotropic hypogonadism 23 with or without anosmia,"46,XY DSD due to LHB deficiency","46,XY DSD due to luteinizing hormone subunit beta deficiency","46,XY disorder of sex development due to LHB deficiency","46,XY disorder of sex development due to luteinizing hormone subunit beta deficiency",Leydig cell hypoplasia due to luteinizing hormone subunit beta deficiency,"46,XY DSD due to LHB deficiency","46,XY DSD due to luteinizing hormone subunit beta deficiency","46,XY disorder of sex development due to LHB deficiency","46,XY disorder of sex development due to luteinizing hormone subunit beta deficiency",Leydig cell hypoplasia due to luteinizing hormone subunit beta deficiency
0090092,DOID,0090092,ICD10CM,E23.0,OMIM,244200,,,,,,,,,,,DOID,0090092,ICD10CM,E23.0,OMIM,244200,,,,,,,,,,,hypogonadotropic hypogonadism 3 with or without anosmia,hypogonadotropic hypogonadism 3 with or without anosmia,,,,,hypogonadotropic hypogonadism 3 with or without anosmia,,,,
0090093,DOID,0090093,ICD10CM,E23.0,OMIM,615271,,,,,,,,,,,DOID,0090093,ICD10CM,E23.0,OMIM,615271,,,,,,,,,,,hypogonadotropic hypogonadism 21 with or without anosmia,hypogonadotropic hypogonadism 21 with or without anosmia,,,,,hypogonadotropic hypogonadism 21 with or without anosmia,,,,
0090094,DOID,0090094,ICD10CM,E23.0,OMIM,308700,,,,,,,,,,,DOID,0090094,ICD10CM,E23.0,OMIM,308700,,,,,,,,,,,hypogonadotropic hypogonadism 1 with or without anosmia,dysplasia olfactogenitalis of de morsier,hypogonadotropic hypogonadism 1 with or without anosmia,,,,dysplasia olfactogenitalis of de morsier,hypogonadotropic hypogonadism 1 with or without anosmia,,,
0090100,DOID,0090100,ICD10CM,E70.3,OMIM,103470,ORDO,352740,,,,,,,,,DOID,0090100,ICD10CM,E70.3,OMIM,103470,ORDO,352740,,,,,,,,,ocular albinism with sensorineural deafness,WS2-OA,autosomal recessive Waardenburg syndrome type 2 with ocular albinism,digenic Waardenburg syndrome/albinism,digenic Waardenburg syndrome/ocular albinism,ocular albinism with sensorineural deafness,WS2-OA,autosomal recessive Waardenburg syndrome type 2 with ocular albinism,digenic Waardenburg syndrome/albinism,digenic Waardenburg syndrome/ocular albinism,ocular albinism with sensorineural deafness
0090101,DOID,0090101,ICD10CM,E74.0+,ICD10CM,G73.6*,OMIM,261740,ORDO,439854,,,,,,,DOID,0090101,ICD10CM,E74.0+,ICD10CM,G73.6*,OMIM,261740,ORDO,439854,,,,,,,lethal congenital glycogen storage disease of heart,fatal congenital hypertrophic cardiomyopathy due to GSD,fatal congenital hypertrophic cardiomyopathy due to glycogenosis,fatal congenital nonlysosomal cardiac glycogenosis,lethal congenital glycogen storage disease of heart,phosphorylase kinase deficiency of heart,fatal congenital hypertrophic cardiomyopathy due to GSD,fatal congenital hypertrophic cardiomyopathy due to glycogenosis,fatal congenital nonlysosomal cardiac glycogenosis,lethal congenital glycogen storage disease of heart,phosphorylase kinase deficiency of heart
0090102,DOID,0090102,ICD10CM,D69.4,OMIM,613112,ORDO,140957,,,,,,,,,DOID,0090102,ICD10CM,D69.4,OMIM,613112,ORDO,140957,,,,,,,,,autosomal dominant macrothrombocytopenia TUBB1-related,autosomal dominant macrothrombocytopenia TUBB1-related,,,,,autosomal dominant macrothrombocytopenia TUBB1-related,,,,
0090103,DOID,0090103,ICD10CM,G10,OMIM,603218,ORDO,157941,,,,,,,,,DOID,0090103,ICD10CM,G10,OMIM,603218,ORDO,157941,,,,,,,,,Huntington's disease-like 1,HDL1,HLN1,Huntington disease-like 1,Huntington's disease-like 1,Huntington-like neurodegenerative disorder 1,HDL1,HLN1,Huntington disease-like 1,Huntington's disease-like 1,Huntington-like neurodegenerative disorder 1
0090104,DOID,0090104,ICD10CM,G10,OMIM,606438,ORDO,98934,,,,,,,,,DOID,0090104,ICD10CM,G10,OMIM,606438,ORDO,98934,,,,,,,,,Huntington's disease-like 2,HDL2,Huntington disease-like 2,Huntington's disease-like 2,,,HDL2,Huntington disease-like 2,Huntington's disease-like 2,,
0090105,DOID,0090105,ICD10CM,E78.0,OMIM,603813,ORDO,391665,,,,,,,,,DOID,0090105,ICD10CM,E78.0,OMIM,603813,ORDO,391665,,,,,,,,,autosomal recessive hypercholesterolemia,ARH,ARH1,ARH2,FHCB1,FHCB2,ARH,ARH1,ARH2,FHCB1,FHCB2
0090106,DOID,0090106,GARD,5682,MESH,C535325,NCI,C138171,OMIM,261640,ORDO,13,UMLS_CUI,C0878676,,,DOID,0090106,GARD,5682,MESH,C535325,NCI,C138171,OMIM,261640,ORDO,13,UMLS_CUI,C0878676,,,Bh4-deficient hyperphenylalaninemia A,6-pyruvoyl-tetrahydropterin synthase deficiency,Bh4-deficient hyperphenylalaninemia A,HPABH4A,PTS deficiency,hyperphenylalaninemia due to 6-pyruvoyltetrahydropterin synthase deficiency,6-pyruvoyl-tetrahydropterin synthase deficiency,Bh4-deficient hyperphenylalaninemia A,HPABH4A,PTS deficiency,hyperphenylalaninemia due to 6-pyruvoyltetrahydropterin synthase deficiency
0090107,DOID,0090107,OMIM,601198,,,,,,,,,,,,,DOID,0090107,OMIM,601198,,,,,,,,,,,,,autosomal dominant hypocalcemia 1,HYPOC1,autosomal dominant hypocalcemia 1,,,,HYPOC1,autosomal dominant hypocalcemia 1,,,
0090108,DOID,0090108,OMIM,615361,,,,,,,,,,,,,DOID,0090108,OMIM,615361,,,,,,,,,,,,,autosomal dominant hypocalcemia 2,HYPOC2,autosomal dominant hypocalcemia 2,,,,HYPOC2,autosomal dominant hypocalcemia 2,,,
0090109,DOID,0090109,GARD,2877,ICD10CM,E20.8,OMIM,PS601198,ORDO,428,,,,,,,DOID,0090109,GARD,2877,ICD10CM,E20.8,OMIM,PS601198,ORDO,428,,,,,,,autosomal dominant hypocalcemia,HYPOC,autosomal dominant hypocalcemia,,,,HYPOC,autosomal dominant hypocalcemia,,,
0090110,DOID,0090110,GARD,1850,ICD10CM,E31.0,OMIM,304790,ORDO,37042,,,,,,,DOID,0090110,GARD,1850,ICD10CM,E31.0,OMIM,304790,ORDO,37042,,,,,,,immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome,Autoimmune enteropathy type 1,DMSD,IDDM-secretory diarrhea syndrome,IPEX,X-linked autoimmunity-allergic dysregulation syndrome,Autoimmune enteropathy type 1,DMSD,IDDM-secretory diarrhea syndrome,IPEX,X-linked autoimmunity-allergic dysregulation syndrome
0090111,DOID,0090111,ICD10CM,E75.2,OMIM,609136,ORDO,163746,,,,,,,,,DOID,0090111,ICD10CM,E75.2,OMIM,609136,ORDO,163746,,,,,,,,,PCWH syndrome,Neurologic Waardenburg-Shah syndrome,PCWH,PCWH syndrome,"Peripheral Demyelinating Neuropathy, Central Dysmyelination, Waardenburg Syndrome, and Hirschsprung Disease",Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Hirschsprung disease-Waardenburg syndrome,Neurologic Waardenburg-Shah syndrome,PCWH,PCWH syndrome,"Peripheral Demyelinating Neuropathy, Central Dysmyelination, Waardenburg Syndrome, and Hirschsprung Disease",Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Hirschsprung disease-Waardenburg syndrome
0090112,DOID,0090112,GARD,9921,MESH,C536329,OMIM,221770,ORDO,2770,UMLS_CUI,C1857316,,,,,DOID,0090112,GARD,9921,MESH,C536329,OMIM,221770,ORDO,2770,UMLS_CUI,C1857316,,,,,Nasu-Hakola disease,NHD,Nasu-Hakola disease,PLO-SL,PLOSL,polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy,NHD,Nasu-Hakola disease,PLO-SL,PLOSL,polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy
0090113,DOID,0090113,ICD10CM,D82.8,MESH,C567453,OMIM,611943,ORDO,420741,,,,,,,DOID,0090113,ICD10CM,D82.8,MESH,C567453,OMIM,611943,ORDO,420741,,,,,,,RIDDLE syndrome,RIDDLE syndrome,RNF168 deficiency,Radiosensitivity-immunodeficiency-dysmorphic features-learning difficulties syndrome,,,RIDDLE syndrome,RNF168 deficiency,Radiosensitivity-immunodeficiency-dysmorphic features-learning difficulties syndrome,,
0090114,DOID,0090114,OMIM,136900,,,,,,,,,,,,,DOID,0090114,OMIM,136900,,,,,,,,,,,,,Sorsby's fundus dystrophy,SFD,Sorsby's fundus dystrophy,hemorrhagic macular dystrophy,pseudoinflammatory fundus dystrophy of Sorsby,,SFD,Sorsby's fundus dystrophy,hemorrhagic macular dystrophy,pseudoinflammatory fundus dystrophy of Sorsby,
0090115,DOID,0090115,GARD,10000,ICD10CM,G60.2,OMIM,607250,ORDO,94124,,,,,,,DOID,0090115,GARD,10000,ICD10CM,G60.2,OMIM,607250,ORDO,94124,,,,,,,spinocerebellar ataxia type 1 with axonal neuropathy,SCAN1,autosomal recessive spinocerebellar ataxia with axonal neuropathy,spinocerebellar ataxia type 1 with axonal neuropathy,,,SCAN1,autosomal recessive spinocerebellar ataxia with axonal neuropathy,spinocerebellar ataxia type 1 with axonal neuropathy,,
0090116,DOID,0090116,GARD,4974,ICD10CM,Q76.4,OMIM,272460,ORDO,3275,,,,,,,DOID,0090116,GARD,4974,ICD10CM,Q76.4,OMIM,272460,ORDO,3275,,,,,,,spondylocarpotarsal synostosis syndrome,SCT,congenital scoliosis with unilateral unsegmented bar,congenital synspondylism,spondylocarpotarsal syndrome,spondylocarpotarsal synostosis,SCT,congenital scoliosis with unilateral unsegmented bar,congenital synspondylism,spondylocarpotarsal syndrome,spondylocarpotarsal synostosis
0090117,DOID,0090117,GARD,9210,MESH,C536510,OMIM,249270,ORDO,498277,UMLS_CUI,C0342287,,,,,DOID,0090117,GARD,9210,MESH,C536510,OMIM,249270,ORDO,498277,UMLS_CUI,C0342287,,,,,thiamine-responsive megaloblastic anemia syndrome,Rogers syndrome,THMD1,TRMA,thiamine metabolism dysfunction syndrome 1,thiamine-responsive anemia syndrome,Rogers syndrome,THMD1,TRMA,thiamine metabolism dysfunction syndrome 1,thiamine-responsive anemia syndrome
0090118,DOID,0090118,GARD,640,MESH,C535982,NCI,C115207,OMIM,604498,ORDO,3319,UMLS_CUI,C1327915,,,DOID,0090118,GARD,640,MESH,C535982,NCI,C115207,OMIM,604498,ORDO,3319,UMLS_CUI,C1327915,,,congenital amegakaryocytic thrombocytopenia,CAMT,congenital amegakaryocytic thrombocytopenia,congenital amegakaryocytic thrombocytopenic purpura,,,CAMT,congenital amegakaryocytic thrombocytopenia,congenital amegakaryocytic thrombocytopenic purpura,,
0090119,DOID,0090119,MESH,C535289,OMIM,106260,ORDO,1071,SNOMEDCT_US_2018_03_01,7731005,UMLS_CUI,C1785148,,,,,DOID,0090119,MESH,C535289,OMIM,106260,ORDO,1071,SNOMEDCT_US_2018_03_01,7731005,UMLS_CUI,C1785148,,,,,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,AEC syndrome,Hay-Wells syndrome,ankyloblepharon-ectodermal defects-cleft lip and palate syndrome,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,,AEC syndrome,Hay-Wells syndrome,ankyloblepharon-ectodermal defects-cleft lip and palate syndrome,ankyloblepharon-ectodermal defects-cleft lip/palate syndrome,
0090120,DOID,0090120,MESH,C563010,OMIM,162830,ORDO,279943,UMLS_CUI,C0543669,,,,,,,DOID,0090120,MESH,C563010,OMIM,162830,ORDO,279943,UMLS_CUI,C0543669,,,,,,,hereditary neutrophilia,hereditary neutrophilia,,,,,hereditary neutrophilia,,,,
0090121,DOID,0090121,,,,,,,,,,,,,,,DOID,0090121,,,,,,,,,,,,,,,obsolete apparent mineralocorticoid excess,Ulick syndrome,obsolete apparent mineralocorticoid excess,,,,Ulick syndrome,obsolete apparent mineralocorticoid excess,,,
0090122,DOID,0090122,GARD,12949,ICD10CM,E30.1,OMIM,139300,ORDO,178345,,,,,,,DOID,0090122,GARD,12949,ICD10CM,E30.1,OMIM,139300,ORDO,178345,,,,,,,aromatase excess syndrome,AEXS,aromatase excess syndrome,familial hyperestrogenism,hereditary prepubertal gynecomastia,increased aromatase activity,AEXS,aromatase excess syndrome,familial hyperestrogenism,hereditary prepubertal gynecomastia,increased aromatase activity
0090123,DOID,0090123,GARD,770,OMIM,608643,ORDO,35708,UMLS_CUI,C1291564,,,,,,,DOID,0090123,GARD,770,OMIM,608643,ORDO,35708,UMLS_CUI,C1291564,,,,,,,aromatic L-amino acid decarboxylase deficiency,AADC deficiency,aromatic L-amino acid decarboxylase deficiency,,,,AADC deficiency,aromatic L-amino acid decarboxylase deficiency,,,
0090124,DOID,0090124,MESH,C536614,OMIM,208100,ORDO,1143,UMLS_CUI,C1859721,,,,,,,DOID,0090124,MESH,C536614,OMIM,208100,ORDO,1143,UMLS_CUI,C1859721,,,,,,,neurogenic arthrogryposis multiplex congenita,AMC neurogenic type,AMCN,arthrogryposis multiplex congenita neurogenic type,neurogenic arthrogryposis multiplex congenita,,AMC neurogenic type,AMCN,arthrogryposis multiplex congenita neurogenic type,neurogenic arthrogryposis multiplex congenita,
0090125,DOID,0090125,OMIM,175780,ORDO,36383,,,,,,,,,,,DOID,0090125,OMIM,175780,ORDO,36383,,,,,,,,,,,COL4A1-related familial vascular leukoencephalopathy,BSVD,COL4A1-related brain small vessel disease with hemorrhage,COL4A1-related familial vascular leukoencephalopathy,COL4A1-related retinal arteriolar tortuosity-infantile hemiparesis-autosomal dominant leukoencephalopathy syndrome,"autosomal dominant retinal arteriolar tortuosity, infantile hemiparesis, and leukencephalopathy",BSVD,COL4A1-related brain small vessel disease with hemorrhage,COL4A1-related familial vascular leukoencephalopathy,COL4A1-related retinal arteriolar tortuosity-infantile hemiparesis-autosomal dominant leukoencephalopathy syndrome,"autosomal dominant retinal arteriolar tortuosity, infantile hemiparesis, and leukencephalopathy"
0090126,DOID,0090126,ICD10CM,E71.1,OMIM,614923,ORDO,308410,,,,,,,,,DOID,0090126,ICD10CM,E71.1,OMIM,614923,ORDO,308410,,,,,,,,,branched-chain keto acid dehydrogenase kinase deficiency,BCKDK deficiency,BCKDKD,autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency,branched-chain keto acid dehydrogenase kinase deficiency,,BCKDK deficiency,BCKDKD,autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency,branched-chain keto acid dehydrogenase kinase deficiency,
0090127,DOID,0090127,MESH,C537560,OMIM,208250,ORDO,2848,UMLS_CUI,C1859690,,,,,,,DOID,0090127,MESH,C537560,OMIM,208250,ORDO,2848,UMLS_CUI,C1859690,,,,,,,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,CACP,CACP syndrome,CAP syndrome,Jacobs syndrome,PAC syndrome,CACP,CACP syndrome,CAP syndrome,Jacobs syndrome,PAC syndrome
0090128,DOID,0090128,OMIM,605676,,,,,,,,,,,,,DOID,0090128,OMIM,605676,,,,,,,,,,,,,dilated cardiomyopathy with woolly hair and keratoderma,Carvajal syndrome,DCWHK,dilated cardiomyopathy with woolly hair and keratoderma,palmoplantar keratoderma with left ventricular cardiomyopathy and woolly hair,,Carvajal syndrome,DCWHK,dilated cardiomyopathy with woolly hair and keratoderma,palmoplantar keratoderma with left ventricular cardiomyopathy and woolly hair,
0090129,DOID,0090129,GARD,1120,ICD10CM,E71.3,OMIM,255120,ORDO,156,,,,,,,DOID,0090129,GARD,1120,ICD10CM,E71.3,OMIM,255120,ORDO,156,,,,,,,carnitine palmitoyltransferase I deficiency,CPT I deficiency,CPT1A deficiency,L-CPT1 deficiency,carnitine palmitoyl transferase 1A deficiency,carnitine palmitoyl transferase IA deficiency,CPT I deficiency,CPT1A deficiency,L-CPT1 deficiency,carnitine palmitoyl transferase 1A deficiency,carnitine palmitoyl transferase IA deficiency
0090130,DOID,0090130,ICD10CM,Q04.8,OMIM,610042,ORDO,163681,,,,,,,,,DOID,0090130,ICD10CM,Q04.8,OMIM,610042,ORDO,163681,,,,,,,,,cortical dysplasia-focal epilepsy syndrome,CDFE syndrome,CDFES,cortical dysplasia-focal epilepsy syndrome,,,CDFE syndrome,CDFES,cortical dysplasia-focal epilepsy syndrome,,
0090131,DOID,0090131,OMIM,PS614039,,,,,,,,,,,,,DOID,0090131,OMIM,PS614039,,,,,,,,,,,,,complex cortical dysplasia with other brain malformations,CDCBM,complex cortical dysplasia with other brain malformations,,,,CDCBM,complex cortical dysplasia with other brain malformations,,,
0090132,DOID,0090132,GARD,10783,ICD10CM,Q04.3,OMIM,610031,ORDO,208444,ORDO,300573,,,,,DOID,0090132,GARD,10783,ICD10CM,Q04.3,OMIM,610031,ORDO,208444,ORDO,300573,,,,,complex cortical dysplasia with other brain malformations 7,CDCBM7,complex cortical dysplasia with other brain malformations 7,polymicrogyria due to TUBB2B mutation,,,CDCBM7,complex cortical dysplasia with other brain malformations 7,polymicrogyria due to TUBB2B mutation,,
0090133,DOID,0090133,OMIM,615282,,,,,,,,,,,,,DOID,0090133,OMIM,615282,,,,,,,,,,,,,complex cortical dysplasia with other brain malformations 2,CDCBM2,complex cortical dysplasia with other brain malformations 2,,,,CDCBM2,complex cortical dysplasia with other brain malformations 2,,,
0090134,DOID,0090134,OMIM,615411,,,,,,,,,,,,,DOID,0090134,OMIM,615411,,,,,,,,,,,,,complex cortical dysplasia with other brain malformations 3,CDCBM3,complex cortical dysplasia with other brain malformations 3,,,,CDCBM3,complex cortical dysplasia with other brain malformations 3,,,
0090135,DOID,0090135,OMIM,615763,,,,,,,,,,,,,DOID,0090135,OMIM,615763,,,,,,,,,,,,,complex cortical dysplasia with other brain malformations 5,CDCBM5,complex cortical dysplasia with other brain malformations 5,,,,CDCBM5,complex cortical dysplasia with other brain malformations 5,,,
0090136,DOID,0090136,OMIM,615771,,,,,,,,,,,,,DOID,0090136,OMIM,615771,,,,,,,,,,,,,complex cortical dysplasia with other brain malformations 6,CDCBM56,complex cortical dysplasia with other brain malformations 6,,,,CDCBM56,complex cortical dysplasia with other brain malformations 6,,,
0090137,DOID,0090137,ICD10CM,Q04.3,OMIM,614039,ORDO,300570,,,,,,,,,DOID,0090137,ICD10CM,Q04.3,OMIM,614039,ORDO,300570,,,,,,,,,complex cortical dysplasia with other brain malformations 1,CDCBM1,complex cortical dysplasia with other brain malformations 1,cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation,,,CDCBM1,complex cortical dysplasia with other brain malformations 1,cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation,,
0090138,DOID,0090138,OMIM,615412,,,,,,,,,,,,,DOID,0090138,OMIM,615412,,,,,,,,,,,,,complex cortical dysplasia with other brain malformations 4,CDCBM4,complex cortical dysplasia with other brain malformations 4,,,,CDCBM4,complex cortical dysplasia with other brain malformations 4,,,
0090139,DOID,0090139,GARD,9882,MESH,C536447,OMIM,PS604931,,,,,,,,,DOID,0090139,GARD,9882,MESH,C536447,OMIM,PS604931,,,,,,,,,cortisone reductase deficiency,CORTRD,cortisone reductase deficiency,,,,CORTRD,cortisone reductase deficiency,,,
0090140,DOID,0090140,NCI,C131084,OMIM,614662,,,,,,,,,,,DOID,0090140,NCI,C131084,OMIM,614662,,,,,,,,,,,cortisone reductase deficiency 2,CORTRD2,cortisone reductase deficiency 2,,,,CORTRD2,cortisone reductase deficiency 2,,,
0090141,DOID,0090141,NCI,C131849,OMIM,604931,,,,,,,,,,,DOID,0090141,NCI,C131849,OMIM,604931,,,,,,,,,,,cortisone reductase deficiency 1,CORTRD1,cortisone reductase deficiency 1,,,,CORTRD1,cortisone reductase deficiency 1,,,
0090142,DOID,0090142,GARD,2428,ICD10CM,E72.19,MESH,C535408,NCI,C129070,OMIM,219500,ORDO,212,SNOMEDCT_US_2018_03_01,13003007,DOID,0090142,GARD,2428,ICD10CM,E72.19,MESH,C535408,NCI,C129070,OMIM,219500,ORDO,212,SNOMEDCT_US_2018_03_01,13003007,cystathioninuria,cystathionase deficiency,cystathione gamma-lyase deficiency syndrome,cystathioninuria,gamma-cystathionase deficiency,,cystathionase deficiency,cystathione gamma-lyase deficiency syndrome,cystathioninuria,gamma-cystathionase deficiency,
0090143,DOID,0090143,GARD,5478,ICD10CM,Q76.3,OMIM,601216,ORDO,2899,,,,,,,DOID,0090143,GARD,5478,ICD10CM,Q76.3,OMIM,601216,ORDO,2899,,,,,,,brachyolmia-amelogenesis imperfecta syndrome,DASS,STHAG6,brachyolmia-amelogenesis imperfecta syndrome,dental anomalies and short stature,platyspondyly with amelogenesis imperfecta,DASS,STHAG6,brachyolmia-amelogenesis imperfecta syndrome,dental anomalies and short stature,platyspondyly with amelogenesis imperfecta
0090144,DOID,0090144,GARD,1899,MESH,C536390,OMIM,222448,ORDO,2143,UMLS_CUI,C1857277,,,,,DOID,0090144,GARD,1899,MESH,C536390,OMIM,222448,ORDO,2143,UMLS_CUI,C1857277,,,,,Donnai-Barrow syndrome,DBS/FOAR syndrome,Donnai-Barrow syndrome,FOAR syndrome,Holmes-Schepens syndrome,"diaphragmatic hernia, exomphalos, absent corpus callosum, hypertelorism, myopia, sensorineural deafness, and proteinuria",DBS/FOAR syndrome,Donnai-Barrow syndrome,FOAR syndrome,Holmes-Schepens syndrome,"diaphragmatic hernia, exomphalos, absent corpus callosum, hypertelorism, myopia, sensorineural deafness, and proteinuria"
0090145,DOID,0090145,GARD,1903,MESH,C535600,OMIM,223360,ORDO,230,UMLS_CUI,C0342687,,,,,DOID,0090145,GARD,1903,MESH,C535600,OMIM,223360,ORDO,230,UMLS_CUI,C0342687,,,,,dopamine beta-hydroxylase deficiency,congenital dopamine beta-hydroxylase deficiency,dopamine beta-hydroxylase deficiency,noradrenaline deficiency,norepinephrine deficiency,,congenital dopamine beta-hydroxylase deficiency,dopamine beta-hydroxylase deficiency,noradrenaline deficiency,norepinephrine deficiency,
0110000,DOID,0110000,OMIM,610198,ORDO,66634,,,,,,,,,,,DOID,0110000,OMIM,610198,ORDO,66634,,,,,,,,,,,3-methylglutaconic aciduria type 5,3-methylglutaconic aciduria type 5,3-methylglutaconic aciduria type V,DCMA,DCMA syndrome,MGA5,3-methylglutaconic aciduria type 5,3-methylglutaconic aciduria type V,DCMA,DCMA syndrome,MGA5
0110001,DOID,0110001,OMIM,614739,ORDO,352328,,,,,,,,,,,DOID,0110001,OMIM,614739,ORDO,352328,,,,,,,,,,,"3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome",3-methylglutaconic aciduria type 6,"3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome",MEGDEL,MEGDEL syndrome,MGCA6,3-methylglutaconic aciduria type 6,"3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome",MEGDEL,MEGDEL syndrome,MGCA6
0110002,DOID,0110002,OMIM,250950,ORDO,67046,,,,,,,,,,,DOID,0110002,OMIM,250950,ORDO,67046,,,,,,,,,,,3-methylglutaconic aciduria type 1,3-methylglutaconic aciduria type 1,3-methylglutaconic aciduria type I,3-methylglutaconyl-CoA hydratase deficiency,3MG-CoA hydratase deficiency,MGA type I,3-methylglutaconic aciduria type 1,3-methylglutaconic aciduria type I,3-methylglutaconyl-CoA hydratase deficiency,3MG-CoA hydratase deficiency,MGA type I
